counter,county,state,address_cross,latitude,longitude,match_score,GEOID
8880,El Paso,TX,6100   PECAN PARK PL,31.8753874,-106.6182855,9,481410102191
8881,El Paso,TX,6101   DYER ST 10,31.8332343,-106.4456024,9,481410006003
8882,El Paso,TX,6101   DYER ST 2 A,31.8332343,-106.4456024,9,481410006003
8883,El Paso,TX,6101   DYER ST 20,31.8332343,-106.4456024,9,481410006003
8884,El Paso,TX,6101   GATEWAY WEST BLVD   2006,31.78369,-106.4082903,9,481410034021
8885,El Paso,TX,6101   GATEWAY WEST BLVD   M36,31.78369,-106.4082903,9,481410034021
8886,El Paso,TX,6101   GATEWAY WEST BLVD 2 L,31.78369,-106.4082903,9,481410034021
8887,El Paso,TX,6101   GATEWAY WEST BLVD 500,31.78369,-106.4082903,9,481410034021
8888,El Paso,TX,6101   GATEWAY WEST BLVD C5-C6,31.78369,-106.4082903,9,481410034021
8889,El Paso,TX,6101   GATEWAY WEST BLVD D7,31.78369,-106.4082903,9,481410034021
8890,El Paso,TX,6101   GATEWAY WEST BLVD M36,31.78369,-106.4082903,9,481410034021
8891,El Paso,TX,611   BROWN ST 1,31.76853689999999,-106.4794026,7,481410022025
8892,El Paso,TX,611   BROWN ST 3,31.76853689999999,-106.4794026,7,481410022025
8893,El Paso,TX,611   NEWMAN ST,31.7693666,-106.4784783,9,481410022025
8894,El Paso,TX,611   RUBIN DR 100,31.813693,-106.529876,9,481410011153
8895,El Paso,TX,611   RUBIN DR 100 K,31.813693,-106.529876,9,481410011153
8896,El Paso,TX,611   RUBIN DR 14 B,31.813693,-106.529876,9,481410011153
8897,El Paso,TX,611   RUBIN DR B15,31.813693,-106.529876,9,481410011153
8898,El Paso,TX,611   RUBIN DR C18,31.813693,-106.529876,9,481410011153
8899,El Paso,TX,611   RUBIN DR D 38,31.813693,-106.529876,9,481410011153
8900,El Paso,TX,611   RUBIN DR G59,31.813693,-106.529876,9,481410011153
8901,El Paso,TX,611   RUBIN DR H75,31.813693,-106.529876,9,481410011153
8902,El Paso,TX,611   RUBIN DR J85,31.813693,-106.529876,9,481410011153
8903,El Paso,TX,611 N YARBROUGH DR   300,31.7411873,-106.3467163,9,481410041051
8904,El Paso,TX,611 N YARBROUGH DR   6,31.7411873,-106.3467163,9,481410041051
8905,El Paso,TX,611 N YARBROUGH DR 100,31.7411873,-106.3467163,9,481410041051
8906,El Paso,TX,611 N YARBROUGH DR 100 1,31.7411873,-106.3467163,9,481410041051
8907,El Paso,TX,611 N YARBROUGH DR 101,31.7411873,-106.3467163,9,481410041051
8908,El Paso,TX,611 N YARBROUGH DR 102,31.7411873,-106.3467163,9,481410041051
8909,El Paso,TX,611 N YARBROUGH DR 109,31.7411873,-106.3467163,9,481410041051
8910,El Paso,TX,611 N YARBROUGH DR 113,31.7411873,-106.3467163,9,481410041051
8911,El Paso,TX,611 N YARBROUGH DR 114,31.7411873,-106.3467163,9,481410041051
8912,El Paso,TX,611 N YARBROUGH DR 116,31.7411873,-106.3467163,9,481410041051
8913,El Paso,TX,611 N YARBROUGH DR 2,31.7411873,-106.3467163,9,481410041051
8914,El Paso,TX,611 N YARBROUGH DR 213,31.7411873,-106.3467163,9,481410041051
8915,El Paso,TX,611 N YARBROUGH DR 25,31.7411873,-106.3467163,9,481410041051
8916,El Paso,TX,611 N YARBROUGH DR 3,31.7411873,-106.3467163,9,481410041051
8917,El Paso,TX,611 N YARBROUGH DR 303,31.7411873,-106.3467163,9,481410041051
8918,El Paso,TX,611 N YARBROUGH DR 314,31.7411873,-106.3467163,9,481410041051
8919,El Paso,TX,611 N YARBROUGH DR 404,31.7411873,-106.3467163,9,481410041051
8920,El Paso,TX,611 N YARBROUGH DR 503 5,31.7411873,-106.3467163,9,481410041051
8921,El Paso,TX,611 N YARBROUGH DR 510,31.7411873,-106.3467163,9,481410041051
8922,El Paso,TX,611 N YARBROUGH DR 602,31.7411873,-106.3467163,9,481410041051
8923,El Paso,TX,611 N YARBROUGH DR 604,31.7411873,-106.3467163,9,481410041051
8924,El Paso,TX,611 N YARBROUGH DR 608 6,31.7411873,-106.3467163,9,481410041051
8925,El Paso,TX,611 N YARBROUGH DR 706,31.7411873,-106.3467163,9,481410041051
8926,El Paso,TX,611 S KANSAS ST 2,31.7537959,-106.4836229,9,481410019002
8927,El Paso,TX,611 S ST VRAIN ST 18,31.7552417,-106.4783935,9,481410020003
8928,El Paso,TX,6111   SUN VALLEY DR   216,31.9120726,-106.3943182,9,481410002081
8929,El Paso,TX,6111   SUN VALLEY DR   217,31.9120726,-106.3943182,9,481410002081
8930,El Paso,TX,6111   SUN VALLEY DR 111,31.9120726,-106.3943182,9,481410002081
8931,El Paso,TX,6111   SUN VALLEY DR 121,31.9120726,-106.3943182,9,481410002081
8932,El Paso,TX,6111   SUN VALLEY DR 173,31.9120726,-106.3943182,9,481410002081
8933,El Paso,TX,6111   SUN VALLEY DR 202,31.9120726,-106.3943182,9,481410002081
8934,El Paso,TX,6111   SUN VALLEY DR 21,31.912073,-106.394318,9,481410002081
8935,El Paso,TX,6111   SUN VALLEY DR 269,31.912073,-106.394318,9,481410002081
8936,El Paso,TX,6111   SUN VALLEY DR 271,31.9120726,-106.3943182,9,481410002081
8937,El Paso,TX,6111   SUN VALLEY DR 310,31.9120726,-106.3943182,9,481410002081
8938,El Paso,TX,6111   SUN VALLEY DR 313,31.9120726,-106.3943182,9,481410002081
8939,El Paso,TX,6111   SUN VALLEY DR 316,31.9120726,-106.3943182,9,481410002081
8940,El Paso,TX,6111   SUN VALLEY DR 349,31.912073,-106.394318,9,481410002081
8941,El Paso,TX,6111   SUN VALLEY DR 351,31.9120726,-106.3943182,9,481410002081
8942,El Paso,TX,6111   SUN VALLEY DR 359,31.912073,-106.394318,9,481410002081
8943,El Paso,TX,6111   SUN VALLEY DR 398,31.9120726,-106.3943182,9,481410002081
8944,El Paso,TX,6111   SUN VALLEY DR 401,31.912073,-106.394318,9,481410002081
8945,El Paso,TX,6115   ESCONDIDO DR 23B,31.8459533,-106.5251255,9,481410011093
8946,El Paso,TX,612   WHITE CLIFFS DR A,31.8495467,-106.5528598,9,481410011121
8947,El Paso,TX,612   WHITE CLIFFS DR D,31.8495467,-106.5528598,9,481410011121
8948,El Paso,TX,6121   SUN VALLEY DR 12,31.9120678,-106.3959194,9,481410002081
8949,El Paso,TX,6121   SUN VALLEY DR 2,31.9120678,-106.3959194,9,481410002081
8950,El Paso,TX,6121   SUN VALLEY DR 35,31.9120678,-106.3959194,9,481410002081
8951,El Paso,TX,6121   SUN VALLEY DR 39,31.9120678,-106.3959194,9,481410002081
8952,El Paso,TX,6121   SUN VALLEY DR 85,31.9120678,-106.3959194,9,481410002081
8953,El Paso,TX,6125   CLEVELAND AVE A,31.7759776,-106.412092,9,481410032002
8954,El Paso,TX,6127   TEJAS DR C,31.776774,-106.409851,9,481410034021
8955,El Paso,TX,613   HUERTA ST 45,31.7584372,-106.4241921,7,481410031002
8956,El Paso,TX,613 E SAN ANTONIO AVE,31.7591341,-106.4830933,7,481410017001
8957,El Paso,TX,613 S OREGON ST 2,31.7530939,-106.4867178,9,481410018001
8958,El Paso,TX,613 S OREGON ST 6,31.7530939,-106.4867178,9,481410018001
8959,El Paso,TX,614 S MESA ST 3,31.7534371,-106.4851071,9,481410019002
8960,El Paso,TX,6140   CLEVELAND AVE A,31.775322,-106.412043,9,481410032002
8961,El Paso,TX,6140   CLEVELAND AVE B,31.775322,-106.412043,9,481410032002
8962,El Paso,TX,6140   GATEWAY EAST BLVD 127,31.7805747,-106.4086123,9,481410034021
8963,El Paso,TX,6140   GATEWAY EAST BLVD 208,31.7805747,-106.4086123,9,481410034021
8964,El Paso,TX,6140   GATEWAY EAST BLVD 225,31.7805747,-106.4086123,9,481410034021
8965,El Paso,TX,6140   GATEWAY EAST BLVD 243,31.7805747,-106.4086123,9,481410034021
8966,El Paso,TX,6140   GATEWAY EAST BLVD 263,31.7805747,-106.4086123,9,481410034021
8967,El Paso,TX,6145   DEER AVE 819,31.9083886,-106.3948097,9,481410002072
8968,El Paso,TX,6145   DEER AVE 902,31.9083886,-106.3948097,9,481410002072
8969,El Paso,TX,6145   QUAIL AVE 1000,31.9043812,-106.3949144,9,481410002072
8970,El Paso,TX,6145   QUAIL AVE 101,31.751321,-106.2719498,7,481410103362
8971,El Paso,TX,6145   QUAIL AVE 124,31.751321,-106.2719498,7,481410103362
8972,El Paso,TX,6145   QUAIL AVE 140,31.751321,-106.2719498,7,481410103362
8973,El Paso,TX,6145   QUAIL AVE 201,31.751321,-106.2719498,7,481410103362
8974,El Paso,TX,6145   QUAIL AVE 304,31.751321,-106.2719498,7,481410103362
8975,El Paso,TX,6145   QUAIL AVE 309,31.751321,-106.2719498,7,481410103362
8976,El Paso,TX,6145   QUAIL AVE 508,31.751321,-106.2719498,7,481410103362
8977,El Paso,TX,6145   QUAIL AVE 602,31.751321,-106.2719498,7,481410103362
8978,El Paso,TX,6145   QUAIL AVE 811,31.751321,-106.2719498,7,481410103362
8979,El Paso,TX,6145   QUAIL AVE 911,31.751321,-106.2719498,7,481410103362
8980,El Paso,TX,6145   QUAIL AVE 912,31.9043812,-106.3949144,9,481410002072
8981,El Paso,TX,6145   QUAIL AVE 913,31.751321,-106.2719498,7,481410103362
8982,El Paso,TX,6149 S DESERT BLVD 21,31.878055,-106.581842,9,481410102161
8983,El Paso,TX,6149 S DESERT BLVD 61,31.878055,-106.581842,9,481410102161
8984,El Paso,TX,615   ARIZONA AVE 4,31.7680901,-106.4891569,9,481410022023
8985,El Paso,TX,615   LOMALAND DR 100,31.729278,-106.3409831,9,481410041064
8986,El Paso,TX,615   LOMALAND DR 13,31.729278,-106.3409831,9,481410041064
8987,El Paso,TX,615   LOMALAND DR 131,31.729278,-106.3409831,9,481410041064
8988,El Paso,TX,615   LOMALAND DR 143,31.729278,-106.3409831,9,481410041064
8989,El Paso,TX,615   LOMALAND DR 21,31.729278,-106.3409831,9,481410041064
8990,El Paso,TX,615   LOMALAND DR 38,31.729278,-106.3409831,9,481410041064
8991,El Paso,TX,615   LOMALAND DR 60,31.729278,-106.3409831,9,481410041064
8992,El Paso,TX,615   LOMALAND DR 79,31.729278,-106.3409831,9,481410041064
8993,El Paso,TX,615   LOMALAND DR 84,31.729278,-106.3409831,9,481410041064
8994,El Paso,TX,615 E SCHUSTER AVE 7,31.7724122,-106.493119,9,481410022011
8995,El Paso,TX,615 N ZARAGOZA RD   68,31.7042312,-106.3213163,9,481410041045
8996,El Paso,TX,615 N ZARAGOZA RD   82,31.7042312,-106.3213163,9,481410041045
8997,El Paso,TX,615 N ZARAGOZA RD 74,31.7042312,-106.3213163,9,481410041045
8998,El Paso,TX,615 S CAMPBELL ST 62,31.7539514,-106.48253,9,481410019002
8999,El Paso,TX,615 S ST VRAIN ST 89,31.7551976,-106.4784681,7,481410020003
9000,El Paso,TX,615 S VIRGINIA ST A,31.7547553,-106.4794006,9,481410019001
9001,El Paso,TX,6151   DEW DR   300,31.8329013,-106.5302808,9,481410011131
9002,El Paso,TX,6151   DEW DR   420,31.8329013,-106.5302808,9,481410011131
9003,El Paso,TX,6151   DEW DR 420,31.8329013,-106.5302808,9,481410011131
9004,El Paso,TX,616 N VIRGINIA ST A,31.7656838,-106.4847557,9,481410022025
9005,El Paso,TX,6161   DONIPHAN DR   70,31.8777107,-106.5912745,9,481410102161
9006,El Paso,TX,6161   DONIPHAN DR 112,31.8777107,-106.5912745,9,481410102161
9007,El Paso,TX,6161   DONIPHAN DR 14,31.8777107,-106.5912745,9,481410102161
9008,El Paso,TX,6161   DONIPHAN DR 142,31.8777107,-106.5912745,9,481410102161
9009,El Paso,TX,6161   DONIPHAN DR 146,31.8777107,-106.5912745,9,481410102161
9010,El Paso,TX,6161   DONIPHAN DR 147,31.8777107,-106.5912745,9,481410102161
9011,El Paso,TX,6161   DONIPHAN DR 165,31.8777107,-106.5912745,9,481410102161
9012,El Paso,TX,6161   DONIPHAN DR 24,31.8777107,-106.5912745,9,481410102161
9013,El Paso,TX,6161   DONIPHAN DR 33,31.8777107,-106.5912745,9,481410102161
9014,El Paso,TX,6161   DONIPHAN DR 34,31.8777107,-106.5912745,9,481410102161
9015,El Paso,TX,6161   DONIPHAN DR 56,31.8777107,-106.5912745,9,481410102161
9016,El Paso,TX,6161   DONIPHAN DR 70,31.8777107,-106.5912745,9,481410102161
9017,El Paso,TX,6161   SUN VALLEY DR 3,31.9102001,-106.394844,7,481410002081
9018,El Paso,TX,6175   ALAMEDA AVE 3,31.7666907,-106.4131378,9,481410036012
9019,El Paso,TX,6175   ALAMEDA AVE 31,31.7666907,-106.4131378,9,481410036012
9020,El Paso,TX,6176   TRANQUIL DESERT DR,31.8744811,-106.5236529,9,481410102131
9021,El Paso,TX,618   MAUER DR B,31.7338773,-106.3481128,9,481410041053
9022,El Paso,TX,6180 N MESA ST,31.83146649999999,-106.5317787,7,481410011131
9023,El Paso,TX,6185 S DESERT BLVD 101,31.8760026,-106.5811962,9,481410102161
9024,El Paso,TX,6185 S DESERT BLVD 220,31.8760026,-106.5811962,9,481410102161
9025,El Paso,TX,619   VAL VERDE ST 5,31.7580046,-106.4328,9,481410030001
9026,El Paso,TX,619   WHITE CLIFFS DR C,31.8504613,-106.5534583,9,481410011121
9027,El Paso,TX,620   PROSPECT ST 2,31.7614029,-106.4968426,9,481410016004
9028,El Paso,TX,620 N CAROLINA DR 41,31.7427846,-106.3603255,7,481410042016
9029,El Paso,TX,620 N LEE TREVINO DR 106,31.721827,-106.331166,9,481410041033
9030,El Paso,TX,620 N LEE TREVINO DR 2,31.721827,-106.331166,9,481410041033
9031,El Paso,TX,6200   GWW,0.0,0.0,0,
9032,El Paso,TX,6201   ESCONDIDO DR   7,31.8462698,-106.5276156,9,481410011093
9033,El Paso,TX,6201   ESCONDIDO DR 16 A,31.8464916,-106.5273291,9,481410011093
9034,El Paso,TX,6201   ESCONDIDO DR 1B,31.8464916,-106.5273291,9,481410011093
9035,El Paso,TX,6201   ESCONDIDO DR 24F,31.8462698,-106.5276156,9,481410011093
9036,El Paso,TX,6201   ESCONDIDO DR 3 C,31.8464916,-106.5273291,9,481410011093
9037,El Paso,TX,6201   ESCONDIDO DR 3C,31.8464916,-106.5273291,9,481410011093
9038,El Paso,TX,6201   ESCONDIDO DR 4 F,31.8464916,-106.5273291,9,481410011093
9039,El Paso,TX,6201   ESCONDIDO DR 7B,31.8464916,-106.5273291,9,481410011093
9040,El Paso,TX,6201   ESCONDIDO DR 9,31.8462698,-106.5276156,9,481410011093
9041,El Paso,TX,6201   ESCONDIDO DR 9G,31.8464916,-106.5273291,9,481410011093
9042,El Paso,TX,6202   ALAMEDA AVE 1,31.7656187,-106.4126346,7,481410036012
9043,El Paso,TX,621 S OREGON ST 4,31.752826,-106.4866459,9,481410018001
9044,El Paso,TX,6210   MONTANA AVE 35,31.7870672,-106.4103539,9,481410034022
9045,El Paso,TX,6210   MONTANA AVE 36,31.7870672,-106.4103539,9,481410034022
9046,El Paso,TX,6210   MONTANA AVE 46,31.7870672,-106.4103539,9,481410034022
9047,El Paso,TX,6211   EDGEMERE BLVD 1,31.7839819,-106.4064042,9,481410034022
9048,El Paso,TX,6212   IMPALA AVE,31.9059261,-106.3934087,9,481410002072
9049,El Paso,TX,6215   UPPER VALLEY RD   25,31.8808921,-106.6115395,9,481410102182
9050,El Paso,TX,6215   UPPER VALLEY RD   C,31.8808921,-106.6115395,9,481410102182
9051,El Paso,TX,6215   UPPER VALLEY RD L,31.8808921,-106.6115395,9,481410102182
9052,El Paso,TX,6217   GRACE MADRILES PL,31.8818428,-106.6117006,9,481410102182
9053,El Paso,TX,6230   CLEVELAND AVE,31.7737697,-106.4095094,9,481410032002
9054,El Paso,TX,6231   FRANKLIN HAWK AVE,31.8745501,-106.5272429,9,481410102131
9055,El Paso,TX,6232   CAPROCK CT 2916 29,31.8366195,-106.5307777,9,481410011131
9056,El Paso,TX,6233 N MESA ST 11,31.83027569999999,-106.5328605,9,481410011043
9057,El Paso,TX,624   SOUTHSIDE RD REAR,31.6813343,-106.3275878,9,481410039022
9058,El Paso,TX,624   WHITE CLIFFS DR B,31.8500223,-106.5528598,9,481410011121
9059,El Paso,TX,624   WHITE CLIFFS DR D,31.8500223,-106.5528598,9,481410011121
9060,El Paso,TX,6242   ESCONDIDO DR B,31.8453338,-106.5292162,7,481410011093
9061,El Paso,TX,625   EDUARDO ST,31.9951331,-106.5934435,9,481410102032
9062,El Paso,TX,625 S YARBROUGH DR 104 B,31.713374,-106.367616,9,481410038013
9063,El Paso,TX,625 S YARBROUGH DR 111,31.713374,-106.367616,9,481410038013
9064,El Paso,TX,625 S YARBROUGH DR 215,31.713374,-106.367616,9,481410038013
9065,El Paso,TX,625 S YARBROUGH DR B104,31.713374,-106.367616,9,481410038013
9066,El Paso,TX,6250   PARTELLO ST 1,31.8345024,-106.4463156,9,481410006003
9067,El Paso,TX,6250   PARTELLO ST 12,31.8345024,-106.4463156,9,481410006003
9068,El Paso,TX,6250   PARTELLO ST 6,31.8345024,-106.4463156,9,481410006003
9069,El Paso,TX,6255   ESCONDIDO DR   6,31.8443401,-106.5294523,9,481410011093
9070,El Paso,TX,6255   ESCONDIDO DR 7C,31.8443401,-106.5294523,9,481410011093
9071,El Paso,TX,6255   ESCONDIDO DR 8 D,31.8443401,-106.5294523,9,481410011093
9072,El Paso,TX,6260   LOS BANCOS DR,31.8572216,-106.5273579,9,481410011073
9073,El Paso,TX,6262   WOODROW BEAN TRANS MOUNTAIN RD 3,31.8989212,-106.3917347,7,481410002042
9074,El Paso,TX,6264   ESCONDIDO DR A,31.84476769999999,-106.5306261,9,481410011092
9075,El Paso,TX,627   FONSECA DR 105,31.75469,-106.417152,9,481410036011
9076,El Paso,TX,6271   DONIPHAN DR,31.8817774,-106.5953925,7,481410102162
9077,El Paso,TX,6273   ALAMEDA AVE 15,31.765777,-106.41121,7,481410036012
9078,El Paso,TX,628 E NINTH AVE 8,31.7495579,-106.4844072,9,481410018002
9079,El Paso,TX,6280   ALAMEDA AVE 10,31.7653765,-106.4119667,9,481410036021
9080,El Paso,TX,6280   ALAMEDA AVE 6,31.7653765,-106.4119667,9,481410036021
9081,El Paso,TX,629   PROSPECT ST 1,31.761938,-106.496886,9,481410016004
9082,El Paso,TX,630   OCTAVIA ST A,31.767464,-106.482005,7,481410022025
9083,El Paso,TX,6300   ART CRAFT,31.8820755,-106.587244,7,481410102162
9084,El Paso,TX,6300   GATEWAY EAST BLVD B,31.781288,-106.4046791,9,481410035012
9085,El Paso,TX,6301   SAGE,31.9108893,-106.4073835,7,481410001091
9086,El Paso,TX,6302   FRANK VALDEZ DR 6302,31.7599995,-106.4104233,7,481410036021
9087,El Paso,TX,6305   ROSA GANDARA PL,31.8853741,-106.6137267,9,481410102182
9088,El Paso,TX,631 N RESLER DR 2 B,31.8502646,-106.5546019,9,481410011123
9089,El Paso,TX,631 N RESLER DR 202 B,31.8502646,-106.5546019,9,481410011123
9090,El Paso,TX,6312   FRANKLIN TRAIL DR,31.8709723,-106.5307411,9,481410102132
9091,El Paso,TX,6312   WESTSIDE DR,31.8807737,-106.625845,7,481410102182
9092,El Paso,TX,6318   STRAT,31.7775182,-106.2305748,6,481410103411
9093,El Paso,TX,632   SUNLAND PARK DR A,31.8201617,-106.539418,9,481410011142
9094,El Paso,TX,6320   DEER AVE 362,31.9056651,-106.3894068,7,481410002072
9095,El Paso,TX,6321   LULAC DR A,31.7614553,-106.4095576,7,481410036021
9096,El Paso,TX,6321   SANTIAGO ST F,31.8832791,-106.5890003,9,481410102162
9097,El Paso,TX,6324   FRANK VALDEZ DR B,31.7602964,-106.4094495,7,481410036021
9098,El Paso,TX,6324   LULAC DR B,31.7614555,-106.4095472,7,481410036021
9099,El Paso,TX,6325   PALO VERDE PL 3,31.8337355,-106.5357125,9,481410011131
9100,El Paso,TX,6325   PALO VERDE PL 5,31.8337355,-106.5357125,9,481410011131
9101,El Paso,TX,6330 N MESA ST J,31.8333276,-106.5355283,9,481410011131
9102,El Paso,TX,6341   FRANKLIN TRAIL DR,31.8711472,-106.5326744,9,481410102132
9103,El Paso,TX,6345   PASCAL ST B,31.8838972,-106.5906809,9,481410102162
9104,El Paso,TX,6350   DEER AVE   331,31.9050894,-106.3868078,9,481410002072
9105,El Paso,TX,6350   DEER AVE   36,31.9050894,-106.3868078,9,481410002072
9106,El Paso,TX,6350   DEER AVE 113,31.9050894,-106.3868078,9,481410002072
9107,El Paso,TX,6350   DEER AVE 123 12,31.9050894,-106.3868078,9,481410002072
9108,El Paso,TX,6350   DEER AVE 152,31.9050894,-106.3868078,9,481410002072
9109,El Paso,TX,6350   DEER AVE 173,31.9050894,-106.3868078,9,481410002072
9110,El Paso,TX,6350   DEER AVE 180,31.9050894,-106.3868078,9,481410002072
9111,El Paso,TX,6350   DEER AVE 182,31.9050894,-106.3868078,9,481410002072
9112,El Paso,TX,6350   DEER AVE 204,31.9050894,-106.3868078,9,481410002072
9113,El Paso,TX,6350   DEER AVE 213,31.9050894,-106.3868078,9,481410002072
9114,El Paso,TX,6350   DEER AVE 231,31.9050894,-106.3868078,9,481410002072
9115,El Paso,TX,6350   DEER AVE 231 23,31.9050894,-106.3868078,9,481410002072
9116,El Paso,TX,6350   DEER AVE 254 25,31.9050894,-106.3868078,9,481410002072
9117,El Paso,TX,6350   DEER AVE 271,31.9050894,-106.3868078,9,481410002072
9118,El Paso,TX,6350   DEER AVE 271 27,31.9050894,-106.3868078,9,481410002072
9119,El Paso,TX,6350   DEER AVE 321,31.9050894,-106.3868078,9,481410002072
9120,El Paso,TX,6350   DEER AVE 331,31.9050894,-106.3868078,9,481410002072
9121,El Paso,TX,6350   DEER AVE 331 33,31.9050894,-106.3868078,9,481410002072
9122,El Paso,TX,6350   DEER AVE 341,31.9050894,-106.3868078,9,481410002072
9123,El Paso,TX,6350   DEER AVE 352,31.9050894,-106.3868078,9,481410002072
9124,El Paso,TX,6350   DEER AVE 371,31.9050894,-106.3868078,9,481410002072
9125,El Paso,TX,6350   DEER AVE 373 37,31.9050894,-106.3868078,9,481410002072
9126,El Paso,TX,6350   DEER AVE 374,31.9050894,-106.3868078,9,481410002072
9127,El Paso,TX,6350   DEER AVE 42 4,31.9050894,-106.3868078,9,481410002072
9128,El Paso,TX,6350   DEER AVE 61,31.9050894,-106.3868078,9,481410002072
9129,El Paso,TX,6350   DEER AVE 62,31.9050894,-106.3868078,9,481410002072
9130,El Paso,TX,6350   DEER AVE 62 6,31.9050894,-106.3868078,9,481410002072
9131,El Paso,TX,6350   DEER AVE 73,31.9050894,-106.3868078,9,481410002072
9132,El Paso,TX,6350   DEER AVE 73 7,31.9050894,-106.3868078,9,481410002072
9133,El Paso,TX,6350   ESCONDIDO DR 11 B,31.8444305,-106.5328355,9,481410011093
9134,El Paso,TX,6351   ALAMEDA AVE B,31.7653545,-106.4096474,9,481410036012
9135,El Paso,TX,6351   GATEWAY WEST BLVD 105,31.7828776,-106.4049321,9,481410034022
9136,El Paso,TX,6351   GATEWAY WEST BLVD 224,31.7828776,-106.4049321,9,481410034022
9137,El Paso,TX,6351   GATEWAY WEST BLVD 314,31.7828776,-106.4049321,9,481410034022
9138,El Paso,TX,6351   GATEWAY WEST BLVD 320,31.7828776,-106.4049321,9,481410034022
9139,El Paso,TX,6351   GATEWAY WEST BLVD 405,31.7828776,-106.4049321,9,481410034022
9140,El Paso,TX,6351   GATEWAY WEST BLVD 411,31.7828776,-106.4049321,9,481410034022
9141,El Paso,TX,6351 S DESERT BLVD 105,31.8806987,-106.5828083,9,481410102161
9142,El Paso,TX,6351 S DESERT BLVD 202,31.8806987,-106.5828083,9,481410102161
9143,El Paso,TX,6351 S DESERT BLVD 212 A,31.8806987,-106.5828083,9,481410102161
9144,El Paso,TX,6351 S DESERT BLVD 217 A,31.8806987,-106.5828083,9,481410102161
9145,El Paso,TX,6351 S DESERT BLVD 220 A,31.8806987,-106.5828083,9,481410102161
9146,El Paso,TX,6351 S DESERT BLVD 3212 A,31.8806987,-106.5828083,9,481410102161
9147,El Paso,TX,6351 S DESERT BLVD 403 D,31.8806987,-106.5828083,9,481410102161
9148,El Paso,TX,6351 S DESERT BLVD A,31.8806987,-106.5828083,9,481410102161
9149,El Paso,TX,6351 S DESERT BLVD A217,31.8806987,-106.5828083,9,481410102161
9150,El Paso,TX,6353   DOMINGO ST B,31.8839943,-106.5874959,7,481410102162
9151,El Paso,TX,636   STEWART CT B,31.7599368,-106.4970757,9,481410016004
9152,El Paso,TX,6360   AIRPORT 7-11,31.7911297,-106.4045525,9,481410034022
9153,El Paso,TX,6361   FRANKLIN TRAIL DR,31.870246,-106.5329506,9,481410102132
9154,El Paso,TX,6363   MONTANA AVE 105,31.7889653,-106.4069056,9,481410034022
9155,El Paso,TX,6363   MONTANA AVE 116,31.7889653,-106.4069056,9,481410034022
